INN;OGRN
7730554614;1077746034002
2303027460;1072303001913
5404106812;1025401492654
0231009392;1130280034972
2349019222;1022304647595
7705667580;1057747192436
2463007984;1022402476711
5044004570;1025005685011
2304001017;1022300770810
7710069680;1027739690472
9729062442;1177746219936
5405235955;1025401911611
5047040706;1025006180231
5504094737;1045507023011
2804017537;1152801011846
7325088628;1097325002500
6165001328;1036165003930
7719638959;5077746986037
1701047263;1101719000305
7718018279;1027700069792
5030059434;1075030004433
6659159650;1076659016301
7708561285;1057746833396
3612000115;1023600846840
7725679135;1097746635205
3528141319;1083528009091
3904612524;1103925016458
7744002821;1027744002989
5751052192;1125740000286
7715593841;1067746339165
5410137015;1025403908881
7725720432;1117746265890
5047103258;1095047001906
6443021427;1136449002260
2308026647;1022301194134
7202107359;1027200874744
1001297469;1151001006804
2309099253;1062309019816
6312048880;1026300773267
7734574354;1077763509306
7729652649;1107746235497
1911000279;1021900881023
6154086778;1126154002589
3017057770;1083017003541
5246040394;1115246001309
1655181462;1091690045424
7802430106;1089847142880
2443031957;1072443001740
1650109399;1031616049002
6206003422;1066214006462
2463218417;1102468003109
7714183200;1027739285452
3444122479;1053444035611
7724387965;5167746258917
3610006464;1023600794634
7713651336;1087746528715
7709507202;1037739882212
7604083130;1057600758819
6674316259;1086674030277
3001040308;1063022001107
2130108094;1122130010727
8610016084;1048600204168
7704170643;1025005599442
1611006128;1031641201415
4602000012;1024600786540
1834100050;1021801586047
4205198180;1104205006421
5612061841;1075658005609
7115500115;1087154010217
7704229640;1027700325960
7721811093;5137746001950
4633016615;1054679006062
9201011993;1149204036552
7703791870;1137746523155
3702736693;1143702019790
6323039694;1026301990373
2344012343;1022300001272
7453244664;1127453007461
7709280061;1027739142650
2450004016;1022400010005
5250021348;1025201985973
6679085291;1169658001391
7017281754;1117017005423
7713549540;1057746347768
3302021267;1033303408995
3819021859;1093819000110
4632050532;1054639016915
5401299891;1075401022399
5034031895;1075034004385
3808226460;1123850042700
3827035728;1103850024740
7811568728;1137847499811
1327016770;1121327001850
6829091508;1136829003530
3327848813;1103327002393
7706571136;1057746386774
5906004148;1025901373090
7810560892;1097847212110
0268024118;1020202080755
2339014867;1052321979093
3909000155;1053905501990
6518008031;1096518000061
6950004580;1066950033017
2301067683;1082301002200
2465075394;1032402644383
8901028817;1148901000434
1612009210;1161690150643
7805495662;1097847191529
4705068870;1154705002297
5452115045;1105471000150
6904040255;1026900567187
7105509119;1107154010281
0704000110;1030700153967
4401138652;1124401009138
2308055020;1022301206180
7423013860;1027401357092
1101071747;1091101002299
2635803195;1112651004168
7115500115;1087154010217
4805000265;1024800769993
2901112320;1032900009560
6112914437;1106179000058
7017226496;1087017029164
6154080504;1026102575146
3243000030;1033242003300
3662216712;1153668057014
0268057000;1110268002547
6670072643;1046603568131
1655159844;1081690038528
5906047110;1025901375026
7413008357;1027400830610
0268040328;1060268013948
4243006234;1084243000060
4501098315;1024500515885
6671402830;1126671015580
2356009169;1022304971875
7704831798;1137746275875
7420001850;1027401142900
6150022935;1026102219318
3525278178;1123525005977
2536231564;1102536007727
5405215998;1025401927473
2329017499;1022303589824
7725805710;1137746940869
6658351182;1096658015057
5405424110;1105476083987
5013046435;1035002608937
7118000495;1027101506740
7719794796;1117746901964
1019004402;1121032000693
8622017967;1098622000454
1215131510;1081215003957
3915452061;1063915017341
5001054865;1065001000140
6950171566;1136952015353
7811478640;1109847012220
7717679967;1107746631300
4501108690;1044500010004
2724187364;1142724002200
7708377825;1207700137138
5020056459;1085020004365
7729545044;1067746473233
7224042828;1107232011820
7627035365;1107627000964
2224151634;1122224001107
1655159851;1081690038572
3731001076;1023701513110
7839326239;1057813225623
6143016000;1026101928390
5501105074;1075501002389
2320221524;1142366006860
0274061492;1030203901694
3509010328;1113529000100
4524000510;1024501983659
5405330415;1065405135487
6321361641;1146320018701
7204083463;1047200589105
6671146351;1046603987385
6454110291;1116454000266
2309122914;1102309002620
7133027484;1157154001553
2317065586;1122367006410
7744001218;1027739378600
6350012765;1086350000637
2610800259;1112651028357
5402558411;1135476001495
7802149270;1037804024609
6671060150;1169658123975
5262271487;1115262021203
6166046201;1026104028554
4027016284;1024001180015
7705651300;1057746436428
4826002418;1024840844643
7709461981;1157746588911
7450014937;1027402813690
5009083018;1125009001853
3123101325;1033107036401
5106000095;1125108000390
0202006069;1040202229517
5512200040;1105543028260
6632027946;1086632000553
4501105308;1034500026472
3315006259;1023301954037
7734005245;1027739004325
2902076202;1132932001388
7707257726;1037739303788
6321125330;1036301100901
4205174213;1094205003936
3811147578;1113850013848
7713593684;5067746107468
5102046719;1145102000306
6662027245;1026605414483
6135006576;1036135000626
5904067590;1025900918328
7429013017;1037401562967
4017004755;1024000807423
6004000193;1026001742689
4220022871;1024201756710
4321000070;1024300954413
2272005513;1082203000450
5190050581;1155190008973
1831153600;1121831002810
2451000046;1022402057743
5034027659;1065034030797
7417010967;1037401063545
2808111587;1112808000447
7721569741;1067759044792
7714316500;1037714047986
0274113334;1060274036074
2452024096;1022401406554
7722626350;1077761350600
6913016347;1156913000012
6671234424;1076671024781
1001155104;1041000023415
6325041480;1066325020112
7701962143;1127746500056
7703660123;1087746355620
5078013131;1035011900153
7709537704;1047796221010
3907212274;1103926012960
5911044298;1055904505271
2130113048;1122130015754
8602198345;1128602027597
7743879747;1137746147550
3905050204;1033901803561
2630022938;1022601454655
2801144047;1092801007221
3123053907;1023101638856
3311016552;1073339002296
6451130451;1026402485559
3437013704;1093456001253
1660063626;1031630205310
2450013405;1022401360442
7714563837;1047796580480
2284006663;1052201561170
1103013476;1151101006242
5204001019;1065222014197
7806107418;1027804192591
1649007360;1021601975009
7736214614;1027700085885
5320059725;1135321002717
4710003839;1024701560070
5031085839;1095031002241
3435309880;1143435000664
0317741618;1140327004652
4312040768;1094312001299
3917511876;1113926025663
1835059278;1041803704656
6652016445;1036602424935
5034020318;1055007100610
7709931813;1137746548202
2130164370;1152130015916
1644066323;1121644002556
5405490585;1145476016696
6142020660;1066142015048
3016023425;1023000821029
6443018671;1066443010611
6166065388;1086166001470
4629052258;1034637013146
4705052118;1104705003919
6603001439;1026600632002
6832034394;1026801226418
2804017512;1152801011824
3123227504;1113123002882
5406685611;1115476119516
5260003683;1025203034086
2250073615;1052200634056
4214019197;1034214000864
5609076904;1105658012481
1655295646;1141690044836
3913009866;1053909029910
2630041377;1082649000752
5835102611;1135835002885
4211018050;1054211028717
2302034271;1022300633266
4704078628;1084704004109
2724066112;1022701287850
6732013898;1126700000558
5902121732;1025900507423
4205218816;1114205006937
7724295584;1057724045444
7536054480;1047550004677
7743808506;1117746108710
5921026690;1105921000173
0707013357;1040700051710
3801105145;1093801005100
2424006810;1102404000335
7604134754;1087604010746
2119005465;1042136000940
2204080696;1162225082623
6164312955;1136164004778
7805337338;1157847388511
7814141363;1037832032226
0917017809;1100917002340
5835018952;1025801440455
7612032107;1037602005715
2319001080;1022302829658
7727193301;1027739675820
7705685532;1057748164748
7206038280;1087206001112
3128052350;1053109268849
0278909737;1150280060941
3023016919;1163025051793
3525133863;1033500084970
2454000252;1022401507105
6729004565;1026701422120
7720742665;1127746128014
6501240276;1116501005213
0276083290;1040204210012
7810368236;1157847238450
7842362004;1077847474660
6027134330;1116027001628
7901536544;1107901000900
6319113666;1056319022319
7704189669;1027700033107
2923000162;1022901564289
5015008347;1075015000279
0242006428;1040201528400
7329013140;1147329000026
4250009613;1144250000553
7704307993;1157746180305
7603031185;1057600296764
4202031425;1074202001675
5261033232;1025203567267
6629026999;1116629000620
7716655699;1097746822535
3444102296;1023403429763
7734610972;1097746120526
2306030782;1072306000579
3662062396;1033600052463
7726567650;5077746764992
4012001052;1094004000298
6685031784;1136685007700
4345244140;1084345139812
7729321630;1027739216064
5051007910;1045011456588
7448137603;1117448003980
7802366700;5067847377330
3604017669;1093604000412
6671322920;1106671011006
2339015966;1062339007565
7704336200;5157746065032
5903035797;1035900354566
4633039161;1174632012785
7418019063;1097418000921
8901021392;1088901001001
7329000381;1107329000360
5951899469;1115951000010
1326222730;1121326002346
6660132452;1026604951526
0238003390;1030201495708
5321135312;1095321004360
7702201078;1027700456101
4218028393;1064218000175
6903035816;1026900508843
2721217028;1152721003236
7116003853;1027101412612
5433175017;1085475006066
1435298024;1151447007788
7723566030;1067746412580
2502002196;1022500533770
5260385175;1145260006594
7801432735;1077847156089
5079007701;1025007864639
1001186649;1071001000949
5408220629;1035403652107
7731025772;1027700438094
7731507906;1047796371028
1660064933;1031630209423
6455002429;1026403673306
7703805643;1147746118629
2725064615;1072722005730
5052001318;1025007068624
3811102993;1063811055362
7719656370;1077762374360
7602106920;1147602004021
6678019384;1126678015408
6167105280;1116195012801
5073004038;1065034027651
7813591384;1147847209498
7107110217;1157154029779
4217112317;1094217000679
7725281810;1157746674634
7718957590;5137746122135
6450084308;1146450006592
7204095684;1057200980540
7704722647;1097746121879
5016009343;1025001767999
5302013816;1135331000760
2342016381;1062342001655
0706003388;1030700450417
6161046039;1066161044575
7711049246;1027700547390
7453169760;1067453077174
1435114580;1021401066950
2462060865;1182468028698
4347030619;1024301351337
7709718267;1067761544762
5609088561;1125658044060
3823032740;1093847000708
1646014264;1021606952388
6386002658;1026303658347
6375192816;1076375000580
2308130101;1072308004163
3828000541;1023802527540
8610011897;1028601500773
5047120020;1105047012993
6451121834;1026402486660
1001079083;1031000016453
7709906006;1127746478012
2315986528;1152315005985
6505005700;1126509000364
6325024735;1026303065073
2355012458;1022304915379
5004024788;1125004001110
4703118116;1104703003382
7816156206;1027808013210
2636090853;1102635007925
5029159392;1125029000799
6905083188;1026900543340
1103043262;1081103000791
8602059503;1038600504304
7705688117;1057748327746
1650314052;1151650014075
5259091244;1105259005367
1657098266;1101690054553
2365019117;1122365000230
6919003993;1026901537190
5029147541;1115029000547
3521004320;1033500847676
2455016287;1022401542646
3522000417;1023501690123
6230039275;1026201110847
6166067931;1086166003934
6168061999;1126194010799
5009061102;1075009005720
6022008438;1046001905388
7017060603;1027000875692
5044070117;1095044002107
3666091327;1023601574150
1326189699;1031317000450
7302004340;1027300541432
6611009343;1046600541679
1215177514;1131215008980
3525024737;1027800000040
7704006629;1027739204305
2225153440;1142225014403
2210006595;1042200952749
7705374512;1037739468293
7445037921;1087445000741
6617011638;1069617009109
0214006218;1150280079861
7825429837;1027809205720
5507025932;1025501377472
5501172056;1165543073607
7702176030;1037739725275
7840377968;1079847135301
7814413176;1089847281370
5047045736;1035009551939
7734179347;1027739670562
7224067830;1157232027358
7715915425;1127746320503
5753034304;1045753001106
5256037721;1025202271291
5001079997;1105001004602
5260173090;1065260099189
3301031248;1133339000541
5316003590;1025300993277
4202046189;1134202000965
6623095509;1136623005661
1624010428;1071690047010
3805110717;1023800916226
7203079440;1027200802166
7708361448;1197746612238
6670458679;1176658085340
8602007640;1068602003150
5032100180;1045006452370
2340003193;1022304243830
6163107907;1116195005695
5402021000;1165476133459
7728655894;1087746496914
5908029797;1045901257434
2124021977;1042124003316
8501002028;1028500566170
2540099904;1032502278588
2364010471;1142364000800
5503224302;1105543036994
7751034542;5167746510949
7722567779;1067746207242
5250055259;1125250002261
7536004874;1027501162215
8903025988;1068903011583
0278166545;1100280005693
5612160440;1155658012245
5257117232;1105257003158
0726009194;1130726000954
2723034622;1022701195461
8602225341;1028600579590
7328043801;1027301585013
0905004788;1030901078603
2308094478;1032304163320
7116013530;1027101413349
2460245349;1132468016229
5038118498;1155038008311
7702596475;1067746345765
5018060634;1025002044836
7725557088;1057749521433
2368001647;1102368001372
5512005924;1065517002726
7730554614;1077746034002
2303027460;1072303001913
5404106812;1025401492654
0231009392;1130280034972
2349019222;1022304647595
7705667580;1057747192436
2463007984;1022402476711
5044004570;1025005685011
2304001017;1022300770810
7710069680;1027739690472
9729062442;1177746219936
5405235955;1025401911611
5047040706;1025006180231
5504094737;1045507023011
2804017537;1152801011846
7325088628;1097325002500
6165001328;1036165003930
7719638959;5077746986037
1701047263;1101719000305
7718018279;1027700069792
5030059434;1075030004433
6659159650;1076659016301
7708561285;1057746833396
3612000115;1023600846840
7725679135;1097746635205
3528141319;1083528009091
3904612524;1103925016458
7744002821;1027744002989
5751052192;1125740000286
7715593841;1067746339165
5410137015;1025403908881
7725720432;1117746265890
5047103258;1095047001906
6443021427;1136449002260
2308026647;1022301194134
7202107359;1027200874744
1001297469;1151001006804
2309099253;1062309019816
6312048880;1026300773267
7734574354;1077763509306
7729652649;1107746235497
1911000279;1021900881023
6154086778;1126154002589
3017057770;1083017003541
5246040394;1115246001309
1655181462;1091690045424
7802430106;1089847142880
2443031957;1072443001740
1650109399;1031616049002
6206003422;1066214006462
2463218417;1102468003109
7714183200;1027739285452
3444122479;1053444035611
7724387965;5167746258917
3610006464;1023600794634
7713651336;1087746528715
7709507202;1037739882212
7604083130;1057600758819
6674316259;1086674030277
3001040308;1063022001107
2130108094;1122130010727
8610016084;1048600204168
7704170643;1025005599442
1611006128;1031641201415
4602000012;1024600786540
1834100050;1021801586047
4205198180;1104205006421
5612061841;1075658005609
7115500115;1087154010217
7704229640;1027700325960
7721811093;5137746001950
4633016615;1054679006062
9201011993;1149204036552
7703791870;1137746523155
3702736693;1143702019790
6323039694;1026301990373
2344012343;1022300001272
7453244664;1127453007461
7709280061;1027739142650
2450004016;1022400010005
5250021348;1025201985973
6679085291;1169658001391
7017281754;1117017005423
7713549540;1057746347768
3302021267;1033303408995
3819021859;1093819000110
4632050532;1054639016915
5401299891;1075401022399
5034031895;1075034004385
3808226460;1123850042700
3827035728;1103850024740
7811568728;1137847499811
1327016770;1121327001850
6829091508;1136829003530
3327848813;1103327002393
7706571136;1057746386774
5906004148;1025901373090
7810560892;1097847212110
0268024118;1020202080755
2339014867;1052321979093
3909000155;1053905501990
6518008031;1096518000061
6950004580;1066950033017
2301067683;1082301002200
2465075394;1032402644383
8901028817;1148901000434
1612009210;1161690150643
7805495662;1097847191529
4705068870;1154705002297
5452115045;1105471000150
6904040255;1026900567187
7105509119;1107154010281
0704000110;1030700153967
4401138652;1124401009138
2308055020;1022301206180
7423013860;1027401357092
1101071747;1091101002299
2635803195;1112651004168
7115500115;1087154010217
4805000265;1024800769993
2901112320;1032900009560
6112914437;1106179000058
7017226496;1087017029164
6154080504;1026102575146
3243000030;1033242003300
3662216712;1153668057014
0268057000;1110268002547
6670072643;1046603568131
1655159844;1081690038528
5906047110;1025901375026
7413008357;1027400830610
0268040328;1060268013948
4243006234;1084243000060
4501098315;1024500515885
6671402830;1126671015580
2356009169;1022304971875
7704831798;1137746275875
7420001850;1027401142900
6150022935;1026102219318
3525278178;1123525005977
2536231564;1102536007727
5405215998;1025401927473
2329017499;1022303589824
7725805710;1137746940869
6658351182;1096658015057
5405424110;1105476083987
5013046435;1035002608937
7118000495;1027101506740
7719794796;1117746901964
1019004402;1121032000693
8622017967;1098622000454
1215131510;1081215003957
3915452061;1063915017341
5001054865;1065001000140
6950171566;1136952015353
7811478640;1109847012220
7717679967;1107746631300
4501108690;1044500010004
2724187364;1142724002200
7708377825;1207700137138
5020056459;1085020004365
7729545044;1067746473233
7224042828;1107232011820
7627035365;1107627000964
2224151634;1122224001107
1655159851;1081690038572
3731001076;1023701513110
7839326239;1057813225623
6143016000;1026101928390
5501105074;1075501002389
2320221524;1142366006860
0274061492;1030203901694
3509010328;1113529000100
4524000510;1024501983659
5405330415;1065405135487
6321361641;1146320018701
7204083463;1047200589105
6671146351;1046603987385
6454110291;1116454000266
2309122914;1102309002620
7133027484;1157154001553
2317065586;1122367006410
7744001218;1027739378600
6350012765;1086350000637
2610800259;1112651028357
5402558411;1135476001495
7802149270;1037804024609
6671060150;1169658123975
5262271487;1115262021203
6166046201;1026104028554
4027016284;1024001180015
7705651300;1057746436428
4826002418;1024840844643
7709461981;1157746588911
7450014937;1027402813690
5009083018;1125009001853
3123101325;1033107036401
5106000095;1125108000390
0202006069;1040202229517
5512200040;1105543028260
6632027946;1086632000553
4501105308;1034500026472
3315006259;1023301954037
7734005245;1027739004325
2902076202;1132932001388
7707257726;1037739303788
6321125330;1036301100901
4205174213;1094205003936
3811147578;1113850013848
7713593684;5067746107468
5102046719;1145102000306
6662027245;1026605414483
6135006576;1036135000626
5904067590;1025900918328
7429013017;1037401562967
4017004755;1024000807423
6004000193;1026001742689
4220022871;1024201756710
4321000070;1024300954413
2272005513;1082203000450
5190050581;1155190008973
1831153600;1121831002810
2451000046;1022402057743
5034027659;1065034030797
7417010967;1037401063545
2808111587;1112808000447
7721569741;1067759044792
7714316500;1037714047986
0274113334;1060274036074
2452024096;1022401406554
7722626350;1077761350600
6913016347;1156913000012
6671234424;1076671024781
1001155104;1041000023415
6325041480;1066325020112
7701962143;1127746500056
7703660123;1087746355620
5078013131;1035011900153
7709537704;1047796221010
3907212274;1103926012960
5911044298;1055904505271
2130113048;1122130015754
8602198345;1128602027597
7743879747;1137746147550
3905050204;1033901803561
2630022938;1022601454655
2801144047;1092801007221
3123053907;1023101638856
3311016552;1073339002296
6451130451;1026402485559
3437013704;1093456001253
1660063626;1031630205310
2450013405;1022401360442
7714563837;1047796580480
2284006663;1052201561170
1103013476;1151101006242
5204001019;1065222014197
7806107418;1027804192591
1649007360;1021601975009
7736214614;1027700085885
5320059725;1135321002717
4710003839;1024701560070
5031085839;1095031002241
3435309880;1143435000664
0317741618;1140327004652
4312040768;1094312001299
3917511876;1113926025663
1835059278;1041803704656
6652016445;1036602424935
5034020318;1055007100610
7709931813;1137746548202
2130164370;1152130015916
1644066323;1121644002556
5405490585;1145476016696
6142020660;1066142015048
3016023425;1023000821029
6443018671;1066443010611
6166065388;1086166001470
4629052258;1034637013146
4705052118;1104705003919
6603001439;1026600632002
6832034394;1026801226418
2804017512;1152801011824
3123227504;1113123002882
5406685611;1115476119516
5260003683;1025203034086
2250073615;1052200634056
4214019197;1034214000864
5609076904;1105658012481
1655295646;1141690044836
3913009866;1053909029910
2630041377;1082649000752
5835102611;1135835002885
4211018050;1054211028717
2302034271;1022300633266
4704078628;1084704004109
2724066112;1022701287850
6732013898;1126700000558
5902121732;1025900507423
4205218816;1114205006937
7724295584;1057724045444
7536054480;1047550004677
7743808506;1117746108710
5921026690;1105921000173
0707013357;1040700051710
3801105145;1093801005100
2424006810;1102404000335
7604134754;1087604010746
2119005465;1042136000940
2204080696;1162225082623
6164312955;1136164004778
7805337338;1157847388511
7814141363;1037832032226
0917017809;1100917002340
5835018952;1025801440455
7612032107;1037602005715
2319001080;1022302829658
7727193301;1027739675820
7705685532;1057748164748
7206038280;1087206001112
3128052350;1053109268849
0278909737;1150280060941
3023016919;1163025051793
3525133863;1033500084970
2454000252;1022401507105
6729004565;1026701422120
7720742665;1127746128014
6501240276;1116501005213
0276083290;1040204210012
7810368236;1157847238450
7842362004;1077847474660
6027134330;1116027001628
7901536544;1107901000900
6319113666;1056319022319
7704189669;1027700033107
2923000162;1022901564289
5015008347;1075015000279
0242006428;1040201528400
7329013140;1147329000026
4250009613;1144250000553
7704307993;1157746180305
7603031185;1057600296764
4202031425;1074202001675
5261033232;1025203567267
6629026999;1116629000620
7716655699;1097746822535
3444102296;1023403429763
7734610972;1097746120526
2306030782;1072306000579
3662062396;1033600052463
7726567650;5077746764992
4012001052;1094004000298
6685031784;1136685007700
4345244140;1084345139812
7729321630;1027739216064
5051007910;1045011456588
7448137603;1117448003980
7802366700;5067847377330
3604017669;1093604000412
6671322920;1106671011006
2339015966;1062339007565
7704336200;5157746065032
5903035797;1035900354566
4633039161;1174632012785
7418019063;1097418000921
8901021392;1088901001001
7329000381;1107329000360
5951899469;1115951000010
1326222730;1121326002346
6660132452;1026604951526
0238003390;1030201495708
5321135312;1095321004360
7702201078;1027700456101
4218028393;1064218000175
6903035816;1026900508843
2721217028;1152721003236
7116003853;1027101412612
5433175017;1085475006066
1435298024;1151447007788
7723566030;1067746412580
2502002196;1022500533770
5260385175;1145260006594
7801432735;1077847156089
5079007701;1025007864639
1001186649;1071001000949
5408220629;1035403652107
7731025772;1027700438094
7731507906;1047796371028
1660064933;1031630209423
6455002429;1026403673306
7703805643;1147746118629
2725064615;1072722005730
5052001318;1025007068624
3811102993;1063811055362
7719656370;1077762374360
7602106920;1147602004021
6678019384;1126678015408
6167105280;1116195012801
5073004038;1065034027651
7813591384;1147847209498
7107110217;1157154029779
4217112317;1094217000679
7725281810;1157746674634
7718957590;5137746122135
6450084308;1146450006592
7204095684;1057200980540
7704722647;1097746121879
5016009343;1025001767999
5302013816;1135331000760
2342016381;1062342001655
0706003388;1030700450417
6161046039;1066161044575
7711049246;1027700547390
7453169760;1067453077174
1435114580;1021401066950
2462060865;1182468028698
4347030619;1024301351337
7709718267;1067761544762
5609088561;1125658044060
3823032740;1093847000708
1646014264;1021606952388
6386002658;1026303658347
6375192816;1076375000580
2308130101;1072308004163
3828000541;1023802527540
8610011897;1028601500773
5047120020;1105047012993
6451121834;1026402486660
1001079083;1031000016453
7709906006;1127746478012
2315986528;1152315005985
6505005700;1126509000364
6325024735;1026303065073
2355012458;1022304915379
5004024788;1125004001110
4703118116;1104703003382
7816156206;1027808013210
2636090853;1102635007925
5029159392;1125029000799
6905083188;1026900543340
1103043262;1081103000791
8602059503;1038600504304
7705688117;1057748327746
1650314052;1151650014075
5259091244;1105259005367
1657098266;1101690054553
2365019117;1122365000230
6919003993;1026901537190
5029147541;1115029000547
3521004320;1033500847676
2455016287;1022401542646
3522000417;1023501690123
6230039275;1026201110847
6166067931;1086166003934
6168061999;1126194010799
5009061102;1075009005720
6022008438;1046001905388
7017060603;1027000875692
5044070117;1095044002107
3666091327;1023601574150
1326189699;1031317000450
7302004340;1027300541432
6611009343;1046600541679
1215177514;1131215008980
3525024737;1027800000040
7704006629;1027739204305
2225153440;1142225014403
2210006595;1042200952749
7705374512;1037739468293
7445037921;1087445000741
6617011638;1069617009109
0214006218;1150280079861
7825429837;1027809205720
5507025932;1025501377472
5501172056;1165543073607
7702176030;1037739725275
7840377968;1079847135301
7814413176;1089847281370
5047045736;1035009551939
7734179347;1027739670562
7224067830;1157232027358
7715915425;1127746320503
5753034304;1045753001106
5256037721;1025202271291
5001079997;1105001004602
5260173090;1065260099189
3301031248;1133339000541
5316003590;1025300993277
4202046189;1134202000965
6623095509;1136623005661
1624010428;1071690047010
3805110717;1023800916226
7203079440;1027200802166
7708361448;1197746612238
6670458679;1176658085340
8602007640;1068602003150
5032100180;1045006452370
2340003193;1022304243830
6163107907;1116195005695
5402021000;1165476133459
7728655894;1087746496914
5908029797;1045901257434
2124021977;1042124003316
8501002028;1028500566170
2540099904;1032502278588
2364010471;1142364000800
5503224302;1105543036994
7751034542;5167746510949
7722567779;1067746207242
5250055259;1125250002261
7536004874;1027501162215
8903025988;1068903011583
0278166545;1100280005693
5612160440;1155658012245
5257117232;1105257003158
0726009194;1130726000954
2723034622;1022701195461
8602225341;1028600579590
7328043801;1027301585013
0905004788;1030901078603
2308094478;1032304163320
7116013530;1027101413349
2460245349;1132468016229
5038118498;1155038008311
7702596475;1067746345765
5018060634;1025002044836
7725557088;1057749521433
2368001647;1102368001372
5512005924;1065517002726
7730554614;1077746034002
2303027460;1072303001913
5404106812;1025401492654
0231009392;1130280034972
2349019222;1022304647595
7705667580;1057747192436
2463007984;1022402476711
5044004570;1025005685011
2304001017;1022300770810
7710069680;1027739690472
9729062442;1177746219936
5405235955;1025401911611
5047040706;1025006180231
5504094737;1045507023011
2804017537;1152801011846
7325088628;1097325002500
6165001328;1036165003930
7719638959;5077746986037
1701047263;1101719000305
7718018279;1027700069792
5030059434;1075030004433
6659159650;1076659016301
7708561285;1057746833396
3612000115;1023600846840
7725679135;1097746635205
3528141319;1083528009091
3904612524;1103925016458
7744002821;1027744002989
5751052192;1125740000286
7715593841;1067746339165
5410137015;1025403908881
7725720432;1117746265890
5047103258;1095047001906
6443021427;1136449002260
2308026647;1022301194134
7202107359;1027200874744
1001297469;1151001006804
2309099253;1062309019816
6312048880;1026300773267
7734574354;1077763509306
7729652649;1107746235497
1911000279;1021900881023
6154086778;1126154002589
3017057770;1083017003541
5246040394;1115246001309
1655181462;1091690045424
7802430106;1089847142880
2443031957;1072443001740
1650109399;1031616049002
6206003422;1066214006462
2463218417;1102468003109
7714183200;1027739285452
3444122479;1053444035611
7724387965;5167746258917
3610006464;1023600794634
7713651336;1087746528715
7709507202;1037739882212
7604083130;1057600758819
6674316259;1086674030277
3001040308;1063022001107
2130108094;1122130010727
8610016084;1048600204168
7704170643;1025005599442
1611006128;1031641201415
4602000012;1024600786540
1834100050;1021801586047
4205198180;1104205006421
5612061841;1075658005609
7115500115;1087154010217
7704229640;1027700325960
7721811093;5137746001950
4633016615;1054679006062
9201011993;1149204036552
7703791870;1137746523155
3702736693;1143702019790
6323039694;1026301990373
2344012343;1022300001272
7453244664;1127453007461
7709280061;1027739142650
2450004016;1022400010005
5250021348;1025201985973
6679085291;1169658001391
7017281754;1117017005423
7713549540;1057746347768
3302021267;1033303408995
3819021859;1093819000110
4632050532;1054639016915
5401299891;1075401022399
5034031895;1075034004385
3808226460;1123850042700
3827035728;1103850024740
7811568728;1137847499811
1327016770;1121327001850
6829091508;1136829003530
3327848813;1103327002393
7706571136;1057746386774
5906004148;1025901373090
7810560892;1097847212110
0268024118;1020202080755
2339014867;1052321979093
3909000155;1053905501990
6518008031;1096518000061
6950004580;1066950033017
2301067683;1082301002200
2465075394;1032402644383
8901028817;1148901000434
1612009210;1161690150643
7805495662;1097847191529
4705068870;1154705002297
5452115045;1105471000150
6904040255;1026900567187
7105509119;1107154010281
0704000110;1030700153967
4401138652;1124401009138
2308055020;1022301206180
7423013860;1027401357092
1101071747;1091101002299
2635803195;1112651004168
7115500115;1087154010217
4805000265;1024800769993
2901112320;1032900009560
6112914437;1106179000058
7017226496;1087017029164
6154080504;1026102575146
3243000030;1033242003300
3662216712;1153668057014
0268057000;1110268002547
6670072643;1046603568131
1655159844;1081690038528
5906047110;1025901375026
7413008357;1027400830610
0268040328;1060268013948
4243006234;1084243000060
4501098315;1024500515885
6671402830;1126671015580
2356009169;1022304971875
7704831798;1137746275875
7420001850;1027401142900
6150022935;1026102219318
3525278178;1123525005977
2536231564;1102536007727
5405215998;1025401927473
2329017499;1022303589824
7725805710;1137746940869
6658351182;1096658015057
5405424110;1105476083987
5013046435;1035002608937
7118000495;1027101506740
7719794796;1117746901964
1019004402;1121032000693
8622017967;1098622000454
1215131510;1081215003957
3915452061;1063915017341
5001054865;1065001000140
6950171566;1136952015353
7811478640;1109847012220
7717679967;1107746631300
4501108690;1044500010004
2724187364;1142724002200
7708377825;1207700137138
5020056459;1085020004365
7729545044;1067746473233
7224042828;1107232011820
7627035365;1107627000964
2224151634;1122224001107
1655159851;1081690038572
3731001076;1023701513110
7839326239;1057813225623
6143016000;1026101928390
5501105074;1075501002389
2320221524;1142366006860
0274061492;1030203901694
3509010328;1113529000100
4524000510;1024501983659
5405330415;1065405135487
6321361641;1146320018701
7204083463;1047200589105
6671146351;1046603987385
6454110291;1116454000266
2309122914;1102309002620
7133027484;1157154001553
2317065586;1122367006410
7744001218;1027739378600
6350012765;1086350000637
2610800259;1112651028357
5402558411;1135476001495
7802149270;1037804024609
6671060150;1169658123975
5262271487;1115262021203
6166046201;1026104028554
4027016284;1024001180015
7705651300;1057746436428
4826002418;1024840844643
7709461981;1157746588911
7450014937;1027402813690
5009083018;1125009001853
3123101325;1033107036401
5106000095;1125108000390
0202006069;1040202229517
5512200040;1105543028260
6632027946;1086632000553
4501105308;1034500026472
3315006259;1023301954037
7734005245;1027739004325
2902076202;1132932001388
7707257726;1037739303788
6321125330;1036301100901
4205174213;1094205003936
3811147578;1113850013848
7713593684;5067746107468
5102046719;1145102000306
6662027245;1026605414483
6135006576;1036135000626
5904067590;1025900918328
